,Time,Open,High,Low,Close,Volume,Date
0,1581346800000,13.497,13.6,13.471,13.529,32776.866,2020-02-10 15:00:00
1,1581343200000,13.377,13.52,13.35,13.486,41741.815,2020-02-10 14:00:00
2,1581339600000,13.388,13.58,13.345,13.376,72365.914,2020-02-10 13:00:00
3,1581336000000,13.323,13.398,13.225,13.389,33412.133,2020-02-10 12:00:00
4,1581332400000,13.391,13.444,13.2,13.338,34822.461,2020-02-10 11:00:00
5,1581328800000,13.4,13.445,13.32,13.392,21297.884,2020-02-10 10:00:00
6,1581325200000,13.54,13.616,13.265,13.375,58863.257,2020-02-10 09:00:00
7,1581321600000,13.825,13.855,13.51,13.557,43823.367,2020-02-10 08:00:00
8,1581318000000,13.58,13.924,13.58,13.824,49128.68,2020-02-10 07:00:00
9,1581314400000,13.512,13.77,13.421,13.59,65801.482,2020-02-10 06:00:00
10,1581310800000,13.869,13.971,13.4,13.554,61777.793,2020-02-10 05:00:00
11,1581307200000,13.948,13.98,13.693,13.892,49746.394,2020-02-10 04:00:00
12,1581303600000,14.031,14.043,13.873,13.958,24610.421,2020-02-10 03:00:00
13,1581300000000,13.97,14.108,13.867,14.046,19628.718,2020-02-10 02:00:00
14,1581296400000,14.111,14.166,13.914,13.971,28745.801,2020-02-10 01:00:00
15,1581292800000,14.208,14.285,14.049,14.081,48987.779,2020-02-10 00:00:00
16,1581289200000,13.981,14.209,13.902,14.201,48449.929,2020-02-09 23:00:00
17,1581285600000,13.873,14.01,13.852,13.981,25740.029,2020-02-09 22:00:00
18,1581282000000,13.783,13.873,13.757,13.873,12777.17,2020-02-09 21:00:00
19,1581278400000,13.92,13.947,13.701,13.797,21526.7,2020-02-09 20:00:00
20,1581274800000,13.849,13.986,13.786,13.914,28530.149,2020-02-09 19:00:00
21,1581271200000,13.793,13.847,13.66,13.824,32102.52,2020-02-09 18:00:00
22,1581267600000,13.913,14.125,13.763,13.802,140078.52,2020-02-09 17:00:00
23,1581264000000,13.386,13.914,13.365,13.903,102710.512,2020-02-09 16:00:00
24,1581260400000,13.197,13.4,13.098,13.367,49759.746,2020-02-09 15:00:00
25,1581256800000,13.165,13.29,13.109,13.188,19544.012,2020-02-09 14:00:00
26,1581253200000,13.192,13.392,13.106,13.177,37959.261,2020-02-09 13:00:00
27,1581249600000,13.225,13.263,13.142,13.174,12153.524,2020-02-09 12:00:00
